UserID,DeviceType,UsageHoursPerDay,EnergyConsumption,UserPreferences,MalfunctionIncidents,DeviceAgeMonths,SmartHomeEfficiency
1037,Thermostat,4.294020621773644,8.783833513674823,0,3,27,0
1038,Security System,23.077538115126853,8.690699161809134,1,4,47,0
1039,Thermostat,13.132193375548136,4.56565311106611,0,2,41,0
1040,Thermostat,0.833620910085507,0.2521258822737607,0,0,30,0
1041,Security System,6.554351970942935,4.321793676571601,0,0,33,0
1042,Thermostat,11.0736763453182,6.10131602049899,0,3,32,0
1043,Security System,16.783359409082042,5.621871115070811,1,2,9,1
1044,Lights,17.72926888621479,6.548227447422034,0,0,11,0
1045,Security System,23.89240555374822,1.625349751483527,1,0,37,1
1046,Security System,7.256513185518337,6.500697477929252,1,1,6,0
1047,Smart Speaker,13.148172393909167,1.9082510255633447,1,2,30,1
1048,Security System,13.033103374700715,7.530187408897815,1,0,40,1
1049,Security System,10.032663597010082,3.456967371300532,1,1,15,1
1050,Lights,4.475304505296874,7.127964790476391,0,2,59,0
1051,Smart Speaker,23.4702292348203,0.5738694291704602,1,4,48,1
1052,Camera,20.55295388666477,4.137814253350042,0,2,30,0
1053,Lights,12.210826164914574,7.079841770406994,0,3,18,0
1054,Lights,14.6762674330747,2.346018111681792,0,1,12,0
1055,Camera,5.840634758652064,7.973341743492504,1,4,55,0
1056,Security System,13.278996154206052,6.344719357738827,1,1,4,1
1057,Thermostat,16.83179812835468,5.916861544283004,1,1,57,0
1058,Smart Speaker,12.606425167084836,3.600133656622938,1,0,54,1
1059,Thermostat,23.77170150874612,4.876269556773064,0,2,16,0
1060,Camera,14.866528921821564,6.013758079680746,1,1,23,1
1061,Lights,9.217882245915971,4.777374927757416,1,1,11,1
1062,Lights,18.645572648972195,7.013301907011545,0,3,54,0
1063,Smart Speaker,4.505869022168588,4.393599637758899,0,3,59,0
1064,Lights,9.536121622097264,2.1025044992461006,0,3,24,0
1065,Lights,8.653535333873267,2.217944449730368,0,1,22,0
1066,Smart Speaker,10.647466735032763,0.1574573115451168,0,4,39,0
1067,Smart Speaker,18.871825909325068,3.0794813840308577,0,2,56,0
1068,Camera,11.878066255840077,7.514284640737344,0,1,15,0
1069,Lights,19.159339581250123,7.962210817492334,1,0,49,1
1070,Lights,14.04748922378685,2.1044286667479253,1,4,15,1
1071,Camera,8.538631714452551,9.594535569026936,0,4,10,0
1072,Security System,19.534500476561604,5.073787655453255,0,2,28,0
1073,Security System,6.099807257997652,9.178089615283175,1,4,36,0
1074,Security System,5.773000025295194,7.096976290430148,0,2,54,0
1075,Camera,12.35581871528864,7.25209088792189,0,4,17,0
1076,Lights,6.62995728010909,0.941931850930104,0,2,36,0
1077,Camera,0.7135453213535836,2.277912156279614,0,3,22,0
1078,Camera,15.734991891521837,0.1872668496152791,0,3,23,0
1079,Security System,12.510704804601351,7.189663640719701,1,4,29,1
1080,Thermostat,10.969668640589289,3.509939055442249,0,4,22,0
1081,Lights,23.22376009353041,7.887859909155833,0,2,11,0
1082,Security System,13.923180823128472,3.45546857737656,0,2,36,0
1083,Thermostat,20.79064207805053,8.211404147758724,1,1,44,0
1084,Thermostat,3.777080550821264,1.393912712108299,1,3,29,1
1085,Smart Speaker,13.87635188354155,1.8163942518993312,0,1,55,0
1086,Lights,20.897521228176217,3.474677741880972,0,1,42,0
1087,Thermostat,14.202985296077603,4.144025149934506,0,0,32,1
1088,Security System,17.373333185984535,3.552157827345486,0,2,14,0
1089,Smart Speaker,9.243023843586874,7.660105621979876,1,0,18,1
1090,Lights,2.672563650371065,1.0598187870044755,1,0,38,1
1091,Camera,11.260656935486178,3.577048494421032,0,1,37,0
1092,Security System,9.770265684713152,8.388675995203048,0,0,34,0
1093,Thermostat,20.875914285905264,0.7612910648955027,1,2,57,1
1094,Thermostat,6.233889605283098,9.42920072594644,1,1,45,0
1095,Security System,23.21825434707504,9.864536738492928,0,2,23,0
1096,Thermostat,23.01624581540566,0.9768249208682928,0,4,32,0
1097,Smart Speaker,6.31934361217881,2.9835979703317963,0,0,46,0
1098,Lights,8.679220953717032,3.786766593750026,1,1,3,1
1099,Smart Speaker,21.545559910536294,7.786274549661988,1,3,55,0
1100,Thermostat,23.215622191058525,5.999675439955665,1,2,43,0
1101,Camera,10.920818916647034,6.479220434876416,1,0,59,1
1102,Lights,8.0434305725611,7.599347245903209,0,2,22,0
1103,Lights,12.863209311411238,1.2679920944265548,1,2,23,1
1104,Security System,16.66257634959477,8.348773623411597,1,4,4,1
1105,Security System,6.926651111312025,7.0856360613834255,1,2,13,0
1106,Camera,17.807119603548212,5.8156830794440655,0,4,32,0
1107,Lights,1.7139478921940643,8.90837981435226,1,4,58,0
1108,Camera,1.6584205799637863,7.033032903449691,1,4,29,0
1109,Security System,9.577761070920312,2.0968296300471514,1,0,40,1
1110,Security System,8.806620013426933,4.3544792726491,0,2,40,0
1111,Lights,7.917380561128079,4.99102438266376,1,2,55,0
1112,Smart Speaker,12.038964422719385,0.6466545048290159,0,4,45,0
1113,Thermostat,8.037239184321923,9.550911382264552,0,2,55,0
1114,Security System,5.01806108400016,1.372914881889097,1,2,10,1
1115,Security System,7.772534403582122,7.004866545544596,0,4,13,0
1116,Smart Speaker,23.41025041104052,5.111687257299714,1,3,45,0
1117,Smart Speaker,10.161165299378942,0.3537592738557836,0,3,56,0
1118,Camera,10.95075025617089,9.25500001105718,0,4,17,0
1119,Camera,14.04880726385179,8.533184407307438,1,0,38,1
1120,Thermostat,23.608508057734326,5.290153486247972,1,2,2,1
1121,Thermostat,6.177629996240431,2.3665291277805083,0,2,17,0
1122,Lights,16.510129597512194,1.3040666177329332,0,3,44,0
1123,Camera,17.325640298230518,3.6975855463780536,0,4,26,0
1124,Security System,14.77212379463705,2.628739982356296,0,0,55,0
1125,Camera,2.581590981461136,5.116242889962357,1,4,38,0
1126,Security System,16.40649848194805,9.667452031621949,0,3,37,0
1127,Smart Speaker,2.006225709350124,5.79203958297345,0,3,5,0
1128,Camera,14.509352264422578,8.910317453311968,1,2,25,1
1129,Smart Speaker,17.880157664710953,6.543700491208194,0,1,9,0
1130,Thermostat,5.457792429568835,4.804940613213284,1,0,28,1
1131,Thermostat,20.27811717725519,8.560614871060375,1,0,22,1
1132,Lights,1.2133144300256002,4.766544290712675,1,1,29,1
1133,Camera,20.329602295970197,8.699418888052573,0,3,35,0
1134,Smart Speaker,11.31773269010498,2.9866100188000764,1,4,55,1
1135,Security System,5.613316588393646,1.3752494302535825,1,0,20,1
1136,Thermostat,3.643786407358248,8.56761319719309,1,1,5,0
1137,Thermostat,22.902718438185754,5.915410121547401,0,2,39,0
1138,Security System,2.207641308157182,8.902014742664706,0,2,44,0
1139,Smart Speaker,5.178695368494253,9.384489349224594,0,3,32,0
1140,Smart Speaker,8.67382516467658,0.6309210646773469,0,0,39,0
1141,Camera,15.07551895058633,5.059596088402796,1,4,10,1
1142,Camera,13.302825503988313,3.81214903583784,1,0,40,1
1143,Lights,3.4526220716893787,6.29599813099416,1,2,17,0
1144,Thermostat,7.308607617848043,7.956552852303003,0,0,37,0
1145,Camera,6.110666620521566,2.8778431381462526,1,2,15,1
1146,Smart Speaker,5.518257080523022,5.612304005294399,0,1,9,0
1147,Security System,10.161891907279696,7.116412941058505,0,1,32,0
1148,Smart Speaker,17.04473913590394,1.430867720073767,0,2,23,0
1149,Thermostat,5.610143907105044,8.159262368917542,1,4,11,0
1150,Smart Speaker,9.116953673020063,6.100485038544433,1,4,13,1
1151,Lights,9.686559530767314,9.500420627425152,0,0,18,0
1152,Thermostat,23.446728441732137,3.461336299393864,1,2,49,1
1153,Security System,22.93465938665812,1.1706448291382667,0,3,56,0
1154,Lights,19.303233194673783,5.1143618902655605,1,4,9,1
1155,Thermostat,6.178984639250851,0.9495266399234448,0,4,42,0
1156,Security System,2.0988768811542378,9.698312580907666,0,1,5,0
1157,Lights,7.947247236434682,0.4829810867461962,0,4,43,0
1158,Lights,6.769671911695025,7.559688620962349,1,4,22,0
1159,Thermostat,12.389256303440256,5.298513741608216,1,4,32,1
1160,Camera,18.77660588659314,3.749344459733058,1,2,47,1
1161,Lights,20.670589063653164,0.751837428635681,1,2,2,1
1162,Lights,20.35430600714695,6.259452549318716,1,1,59,0
1163,Security System,8.952375688742093,5.893681260970457,0,0,21,0
1164,Smart Speaker,16.650007071326048,2.880744403369237,1,4,28,1
1165,Thermostat,7.851603641819171,9.11119484396209,0,0,52,0
1166,Thermostat,1.9312802660267936,3.110689072694085,1,2,24,1
1167,Camera,16.986783741669143,4.55228156486185,1,4,24,1
1168,Camera,0.7309474853900144,5.483248313594691,1,0,14,1
1169,Thermostat,10.11579080527448,1.0922955939452323,0,0,37,0
1170,Camera,8.24041282859878,9.32840102021496,1,3,27,1
1171,Security System,16.79437215519303,3.807907909265307,0,2,24,0
1172,Thermostat,18.506768609868903,0.8997142173560018,1,1,6,1
1173,Camera,7.64622394532517,3.9341826193857674,0,1,26,0
1174,Thermostat,19.57323483945406,6.042005216216549,0,3,54,0
1175,Smart Speaker,7.407043871865944,5.1851614510311625,0,0,15,0
1176,Lights,10.98866945968419,6.975965542969012,0,3,29,0
1177,Thermostat,17.584935384832146,0.6492910264723152,1,3,36,1
1178,Lights,16.783625386782532,2.916952041693356,1,2,10,1
1179,Camera,23.703159099336705,8.210382710717012,0,4,28,0
1180,Lights,5.791284069074399,0.8909475091344725,1,0,59,1
1181,Thermostat,16.064470968180185,8.56931095148998,0,1,51,0
1182,Smart Speaker,14.827524844480768,1.009771311563352,1,1,9,1
1183,Camera,22.004813680515703,8.361096727427793,1,3,21,1
1184,Thermostat,4.174510328654564,3.671805170679394,1,3,58,0
1185,Camera,18.167256844292925,6.160869726246436,0,3,10,0
1186,Security System,13.854312482316056,1.613582444915182,1,0,4,1
1187,Lights,6.954647940015777,0.7550703450792904,0,3,54,0
1188,Security System,11.649220482458592,2.237788219799337,1,3,4,1
1189,Thermostat,8.343750031140248,1.365752797296086,0,4,6,0
1190,Smart Speaker,14.113864965528832,3.192818387028354,1,0,26,1
1191,Camera,21.391514354144647,5.1923941404591,0,2,40,0
1192,Lights,13.878667133686749,5.928718689293594,0,2,16,0
1193,Camera,15.345476830674723,7.919694263059455,0,4,8,0
1194,Thermostat,12.690574407195673,6.59677494315875,1,1,28,1
1195,Camera,1.7023894014686838,6.126707418782575,0,2,16,0
1196,Lights,5.972176086588215,4.176642072109169,1,0,38,1
1197,Thermostat,12.062040641653946,4.790703506105372,0,1,49,0
1198,Camera,7.790529168000562,4.203756210962792,0,3,1,0
1199,Smart Speaker,4.771444547388064,8.437443697607693,0,0,19,0
1200,Thermostat,12.3471217850833,2.3770044802291586,1,1,50,1
1201,Thermostat,8.086030146024482,0.1566372222654498,1,2,17,1
1202,Smart Speaker,6.565529614575246,6.548066982539769,1,3,49,0
1203,Security System,11.403657309848947,2.104375618024431,1,3,28,1
1204,Lights,3.632180064931069,8.912139849467112,1,0,44,0
1205,Security System,22.302024727272077,8.604558664095896,1,3,12,1
1206,Camera,20.89099930110212,0.8596009820892383,1,1,6,1
1207,Smart Speaker,17.129083764902582,1.1532452135993658,0,4,7,0
1208,Security System,2.996024948328721,5.002198763241996,0,2,8,0
1209,Thermostat,18.733115480037785,6.131304361416611,1,0,3,1
1210,Camera,19.486997210561945,2.821592541074184,1,4,49,1
1211,Camera,18.54246851628693,7.19629739532377,1,4,21,1
1212,Security System,3.178198347302167,5.989668607096828,1,0,8,1
1213,Security System,15.63183699109247,3.315758686510692,1,1,28,1
1214,Smart Speaker,20.106632700110865,0.3511777316189244,0,2,59,0
1215,Lights,14.067804928662191,7.526487784855325,1,0,30,1
1216,Security System,15.69057331786009,2.226061291668319,1,4,32,1
1217,Security System,11.271541766518196,8.361290060280021,1,4,11,1
1218,Thermostat,12.924622017275237,4.260873574537127,0,0,20,1
1219,Camera,1.3078561712655423,5.813066682054478,0,4,50,0
1220,Lights,15.515631016372188,8.74219243104912,0,0,16,0
1221,Thermostat,2.414009502942241,8.649867709107538,0,0,25,0
1222,Smart Speaker,10.72284296699525,3.778043794911376,1,2,45,1
1223,Smart Speaker,7.377394795184084,2.168000037876947,0,0,9,0
1224,Security System,13.317556829975258,7.773946169513088,0,4,51,0
1225,Security System,3.635283884795367,4.387494015661098,0,3,39,0
1226,Smart Speaker,16.75361994637298,2.0012157362341405,0,2,49,0
1227,Security System,19.18277111781905,9.053810888939788,0,4,40,0
1228,Lights,4.338829568964178,2.0612315229867653,1,4,40,0
1229,Security System,2.9513575527692306,0.3554909650931876,0,2,3,0
1230,Camera,3.91961384550294,0.3007717402974577,0,2,16,0
1231,Security System,21.11249770461479,6.260922028897216,0,4,12,0
1232,Thermostat,12.91244765127437,6.650583101103551,1,3,15,1
1233,Lights,11.480633406176311,3.179312880064141,1,1,53,1
1234,Thermostat,3.0077277489053253,3.268108793545928,1,4,4,1
1235,Thermostat,15.764566158788602,3.460989759093433,1,2,23,1
1236,Camera,20.89799040953461,6.833569612912899,1,0,27,1
1237,Lights,19.962367929101145,0.675524531165603,1,0,39,1
1238,Lights,15.21228566104883,9.298251891644124,1,2,43,0
1239,Lights,2.26904984131433,2.30295833735672,1,2,56,0
1240,Lights,3.1413301386363046,9.996764731896713,0,1,37,0
1241,Lights,1.6587611970808798,1.7980746684931512,0,2,13,0
1242,Camera,6.550761587573028,7.738309927392537,1,0,43,0
1243,Security System,3.688044478268877,2.311784194803288,0,3,37,0
1244,Thermostat,6.6111289459321965,0.9003833362682143,1,2,40,0
1245,Lights,9.5488643093956,8.761839911071423,0,1,21,0
1246,Security System,22.660095425671688,8.60163746598983,0,3,29,0
1247,Security System,14.843837404869763,4.095346885251053,1,1,29,1
1248,Thermostat,20.12188396354961,7.053721811150226,0,3,49,0
1249,Camera,17.193260266739806,5.61495273357078,1,2,11,1
1250,Smart Speaker,3.143823567375846,8.544265525370113,1,0,51,0
1251,Smart Speaker,17.794129549787797,3.219054096254679,0,3,50,0
1252,Security System,6.964823716639424,5.2843567599899535,1,4,28,0
1253,Thermostat,15.5190344043756,4.905186474925049,0,1,10,0
1254,Smart Speaker,8.51260638061023,3.6036676799429017,0,3,5,0
1255,Security System,23.94529818671949,8.925405139108085,1,1,56,0
1256,Camera,6.693459768174279,1.7421914541591017,1,0,57,1
1257,Smart Speaker,7.059566063195337,1.580135531254892,1,1,25,1
1258,Security System,22.37079800571636,5.811404399695238,1,1,33,1
1259,Security System,1.0791435089535828,6.609192876850925,1,4,17,0
1260,Lights,16.872191215020127,2.0267306178131954,0,1,49,0
1261,Camera,17.545170182293138,3.968102678320779,1,3,33,1
1262,Lights,20.154896569144384,9.470982045489563,0,1,25,0
1263,Thermostat,23.39932380000417,2.5415124846376727,1,2,33,1
1264,Lights,23.42664510018133,6.716770950962201,0,1,55,0
1265,Lights,2.0340038028119016,7.427478997606149,0,2,54,0
